[2023-07-03 10:44:05,019] INFO in app: path: /web/upload_image | method: GET | status: 200 OK | size: 2699
[2023-07-03 10:44:06,668] INFO in app: path: /web/ | method: GET | status: 200 OK | size: 2410
[2023-07-03 10:45:12,666] INFO in app: path: /web/ | method: GET | status: 200 OK | size: 2416
[2023-07-03 10:45:54,830] INFO in app: path: /web/ | method: GET | status: 200 OK | size: 2368
[2023-07-03 10:46:13,793] INFO in app: path: /web/new_link | method: GET | status: 200 OK | size: 2767
[2023-07-03 10:46:14,734] INFO in app: path: /web/upload_image | method: GET | status: 200 OK | size: 2657
[2023-07-03 10:46:15,461] INFO in app: path: /web/new_link | method: GET | status: 200 OK | size: 2767
[2023-07-03 10:46:32,107] INFO in app: path: /web/new_link | method: POST | status: 200 OK | size: 20
[2023-07-03 10:46:32,317] INFO in tasks: Celery post urls - [https://posredniksadovod.ru, https://postelnoe-3d.ru, https://posterboom.ru, https://postoperator.ru, https://potensia-shop.ru, https://potok-relax.ru, https://potolki-design-spb.ru, https://potolki-kirov.ru, https://potolki88.ru, https://potolkikrasnodar.ru, https://potolkipenza.ru, https://potrendim.ru, https://potter-style.ru, https://poverim.ru, https://poverka-siz.ru, https://poverkasiz.ru, https://power-greg.ru, https://powerok.ru, https://pozitivplus.ru, https://pp-progress.ru, https://praktikum-treningi-kursy-seminary.ru, https://pravilo-spb.ru, https://pravobiznesa.ru, https://pravoslavmaster.ru, https://prazdnik-42.ru, http://httpbin.org/delay/3, https://github.com/miguelgrinberg/Flask-SocketIO, https://github.com/miguelgrinberg/Flask-SocketIO.git, https://github.com/ZOMini/notifications_sprint, https://github.com/ZOMini?tab=repositories]
[2023-07-03 10:46:34,077] INFO in app: path: /web/new_link | method: GET | status: 200 OK | size: 2767
[2023-07-03 10:53:19,903] INFO in app: path: /web/ | method: GET | status: 200 OK | size: 2368
[2023-07-03 10:53:21,140] INFO in app: path: /web/new_link | method: GET | status: 200 OK | size: 2767
[2023-07-03 10:53:21,579] INFO in app: path: /web/upload_image | method: GET | status: 200 OK | size: 2657
[2023-07-03 10:53:22,557] INFO in app: path: /web/new_link | method: GET | status: 200 OK | size: 2767
[2023-07-03 10:53:33,817] INFO in app: path: /web/ | method: GET | status: 200 OK | size: 2368
[2023-07-03 10:54:33,667] INFO in app: path: /web/ | method: GET | status: 200 OK | size: 2368
[2023-07-03 10:54:34,739] INFO in app: path: /web/new_link | method: GET | status: 200 OK | size: 2767
[2023-07-03 10:54:37,018] INFO in app: path: /web/new_link | method: POST | status: 302 FOUND | size: 197
[2023-07-03 10:54:37,028] INFO in app: path: /web/ | method: GET | status: 200 OK | size: 2368
[2023-07-03 10:56:00,721] INFO in app: path: /web/new_link | method: GET | status: 200 OK | size: 2767
[2023-07-03 10:56:16,552] INFO in app: path: /web/upload_image | method: GET | status: 200 OK | size: 2657
[2023-07-03 10:56:17,380] INFO in app: path: /web/ | method: GET | status: 200 OK | size: 2368
[2023-07-03 10:57:07,231] INFO in app: path: /web/ | method: GET | status: 200 OK | size: 6050
[2023-07-03 10:57:22,001] INFO in app: path: /web/ff2ef976-77eb-4539-8c70-6e16cc5fe77d | method: GET | status: 200 OK | size: 2341
[2023-07-03 10:57:46,922] INFO in app: path: /web/ff2ef976-77eb-4539-8c70-6e16cc5fe77d | method: GET | status: 200 OK | size: 2341
[2023-07-03 10:57:53,139] INFO in app: path: /web/ff2ef976-77eb-4539-8c70-6e16cc5fe77d | method: GET | status: 200 OK | size: 2531
